source,target,distance,rank
MRPL38,HSPA8,0.011534671028900045,4
PABPN1,TTI1,0.026612190759066623,1
PABPN1,GRSF1,0.027883799439557766,2
PABPN1,MRPL38,0.028706312265830314,3
PABPN1,TARS2,0.02920927592675915,4
MRPL34,GRSF1,0.02662847610222452,1
MRPL34,ISCA2,0.03005576352808359,2
MRPL34,TARS2,0.030144393617763665,3
MRPL34,TTI1,0.03039059649744358,4
NUDCD3,HSP90B1,0.025956534170673007,1
NUDCD3,WTAP,0.02604233733663186,2
NUDCD3,ALG14,0.026486340096872785,3
NUDCD3,MRPS28,0.02789408891149958,4
MRPS27,SETDB1,0.014373949010804465,1
MRPS27,GPS1,0.014663260217398277,2
MRPS27,HSPA8,0.01662369023081023,3
MRPS27,CSNK2B,0.016823159940917654,4
HSD17B10,MRPS28,0.013699747349375624,1
HSD17B10,MVK,0.015301925006907857,2
HSD17B10,EIF2B1,0.015354534812052179,3
HSD17B10,WTAP,0.01558258843858873,4
MRPL4,MCMBP,0.02277360437380238,1
MRPL4,INO80B,0.027887641326936108,2
MRPL4,SIN3A,0.030344134625366448,3
MRPL4,SRP68,0.03213180266683113,4
TPT1,PAXBP1,0.06514545631199153,1
TPT1,MRPL35,0.06787747784723208,2
TPT1,PSMG3,0.06895699311330461,3
TPT1,MRPL36,0.0701026196378085,4
HSPD1,TARDBP,0.06350711763076422,1
HSPD1,GFM1,0.06386091207660505,2
HSPD1,MRPL4,0.0657819053765577,3
HSPD1,MCMBP,0.06718791149034564,4
MRPL24,RGPD6,0.05500325754751567,1
MRPL24,YEATS4,0.05572932399220498,2
MRPL24,TSR1,0.05586763026515562,3
MRPL24,UXS1,0.06430930685065228,4
MRPS35,MRPL38,0.01668208143474914,1
MRPS35,CLASRP,0.01748647849474927,2
MRPS35,TARS2,0.017889165798365858,3
MRPS35,GRSF1,0.018885517309918942,4
ISCA2,CLASRP,0.019920648926815998,1
ISCA2,MRPL38,0.02002437474364538,2
ISCA2,GRSF1,0.020111832645838712,3
ISCA2,TARS2,0.021297104570480507,4
MCMBP,MRPL4,0.02277360437380238,1
MCMBP,SIN3A,0.024388055531028185,2
MCMBP,INO80B,0.02671896998398826,3
MCMBP,PSMB5,0.029189058178385907,4
MRPL54,MRPS35,0.020448367393675837,1
MRPL54,CLASRP,0.022974740661667714,2
MRPL54,ISCA2,0.024076247037344678,3
MRPL54,MRPL36,0.024979724435131745,4
SLC39A7,ZBTB17,0.01749395065943704,1
SLC39A7,ANKRD11,0.019284544627520384,2
SLC39A7,YEATS2,0.0199943171823892,3
SLC39A7,GPS1,0.02136980656266374,4
PMPCB,WTAP,0.017220195329061716,1
PMPCB,MRPS28,0.019304684754089307,2
PMPCB,EIF2B1,0.02018440265824628,3
PMPCB,MRPL38,0.020475274527412712,4
MRPL27,MCMBP,0.0351587840634231,1
MRPL27,INO80B,0.03706336527459142,2
MRPL27,SIN3A,0.03898839776140628,3
MRPL27,MRPL4,0.040347080102625,4
MRPL39,GFM1,0.03386930564516144,1
MRPL39,YEATS4,0.04186121938067522,2
MRPL39,TARDBP,0.05717138840106528,3
MRPL39,RPL41,0.05790968665741758,4
INO80B,MCMBP,0.02671896998398826,1
INO80B,MRPL4,0.027887641326936108,2
INO80B,MRPL35,0.02861937081972854,3
INO80B,SIN3A,0.029017070890917984,4
TARS2,MRPL38,0.009383324928048609,1
TARS2,HSP90B1,0.013130441848670182,2
TARS2,WTAP,0.013474186504313868,3
TARS2,MRPS28,0.013866937232519083,4
UPF2,GFM1,0.06814948961683709,1
UPF2,SRP72,0.07015627601745866,2
UPF2,TARDBP,0.07139364274980087,3
UPF2,MRPL4,0.07171244654911912,4
GFM1,MRPL39,0.03386930564516144,1
GFM1,TARDBP,0.037313746905987544,2
GFM1,MRPL4,0.04239921204801367,3
GFM1,SRP72,0.047788826545643315,4
ZBTB17,GPS1,0.00884882259565789,1
ZBTB17,YEATS2,0.009804513925584235,2
ZBTB17,CSNK2B,0.00999636458627351,3
ZBTB17,SETDB1,0.010046882068109442,4
RGPD6,SIN3A,0.03144935246071623,1
RGPD6,SF3A2,0.03408276750396666,2
RGPD6,MCMBP,0.03603478047477604,3
RGPD6,DDX46,0.037676545749050216,4
TRNT1,ACTB,0.04988822344556443,1
TRNT1,JAZF1,0.050920223114465424,2
TRNT1,CPSF3,0.051528540657121424,3
TRNT1,E4F1,0.05325209335885439,4
SPCS3,GPS1,0.014215169961851015,1
SPCS3,YEATS2,0.015871996298149726,2
SPCS3,CSNK2B,0.016457660894931947,3
SPCS3,ZBTB17,0.01768060751802847,4
DLD,CSE1L,0.21786274316505394,1
DLD,MRPL39,0.22406593121289664,2
DLD,YEATS4,0.22673484606424876,3
DLD,MRPL16,0.22988085445100026,4
CLASRP,MRPL36,0.014026076949885558,1
CLASRP,TARS2,0.014268150934248158,2
CLASRP,MRPL38,0.014428910968603992,3
CLASRP,EIF2B1,0.015452091904789134,4
SMG5,PTMA,0.1239324071934178,1
SMG5,MRPL19,0.6132313465276584,2
SMG5,INTS8,0.6545338759437447,3
SMG5,OGFOD1,0.8014579053466029,4
DDX46,SF3A2,0.028262871036479176,1
DDX46,RGPD6,0.037676545749050216,2
DDX46,SIN3A,0.03856539128764802,3
DDX46,ACTB,0.04461451081570311,4
RSL1D1,CLASRP,0.024374459517508495,1
RSL1D1,EIF2B1,0.02554962176150466,2
RSL1D1,TARS2,0.02741006124166212,3
RSL1D1,HSD17B10,0.02749642654365103,4
CSE1L,MCMBP,0.03445057604002966,1
CSE1L,MRPL4,0.03521323636789142,2
CSE1L,SIN3A,0.037698590082661854,3
CSE1L,RGPD6,0.03964716319215278,4
TARDBP,GFM1,0.037313746905987544,1
TARDBP,MRPL4,0.0377058763859045,2
TARDBP,MCMBP,0.04248660022967932,3
TARDBP,INO80B,0.04339206682468688,4
INTS8,MRPL19,0.41848658750060297,1
INTS8,OGFOD1,0.4709949589041401,2
INTS8,EIF2B2,0.5015131897680338,3
INTS8,C17orf58,0.5020397872999809,4
SRP72,GFM1,0.047788826545643315,1
SRP72,MRPL4,0.04988800683575023,2
SRP72,MCMBP,0.05033417201016144,3
SRP72,TARDBP,0.05317612510352132,4
DNMT1,INO80B,0.04671153434589226,1
DNMT1,MRPL35,0.0510600340566979,2
DNMT1,MCMBP,0.05119075222369396,3
DNMT1,PSMB5,0.05583521628832766,4
PAXBP1,TARS2,0.019635867807821006,1
PAXBP1,PHAX,0.0220050734015933,2
PAXBP1,CLASRP,0.022544104466501125,3
PAXBP1,TTI1,0.022729851691531744,4
PHAX,MRPL38,0.014020582337208709,1
PHAX,WTAP,0.014320017030673982,2
PHAX,TARS2,0.014767665656224893,3
PHAX,HSP90B1,0.015128941546631136,4
MAGOH,MRPL35,0.02966127214828207,1
MAGOH,MRPL36,0.030001308082369116,2
MAGOH,SIN3A,0.030081188138601167,3
MAGOH,CLASRP,0.032256443355928144,4
EIF2B2,YEATS4,0.12945031522254047,1
EIF2B2,CYS1,0.13541390968097233,2
EIF2B2,RPL41,0.14145905364859956,3
EIF2B2,OGFOD1,0.14558801458480064,4
SF3A2,SIN3A,0.02493999879651354,1
SF3A2,DDX46,0.028262871036479176,2
SF3A2,EIF1,0.030599868899895744,3
SF3A2,ACTB,0.031832047040214584,4
CNOT3,MCMBP,0.03942364618982086,1
CNOT3,PSMG3,0.04049257520051186,2
CNOT3,MAGOH,0.04119500774033691,3
CNOT3,SRP68,0.04142768823543164,4
THAP1,TRNT1,0.12420976112859605,1
THAP1,UXS1,0.12538677523870412,2
THAP1,PSMB5,0.1302821214879608,3
THAP1,EIF2B5,0.13049258647197925,4
EIF2B5,SIN3A,0.03612190927967995,1
EIF2B5,MCMBP,0.03951591800457721,2
EIF2B5,PSMB5,0.03961699854776646,3
EIF2B5,SF3A2,0.04182676408326169,4
MRPL16,YEATS4,0.05733591615280387,1
MRPL16,MRPL24,0.0653334665567128,2
MRPL16,MRPL39,0.06795473724618828,3
MRPL16,TSR1,0.06937697145056199,4
SSU72,CLASRP,0.034438459852796255,1
SSU72,TARS2,0.03588502600202115,2
SSU72,PAXBP1,0.03644521693226621,3
SSU72,PHAX,0.03680809515481298,4
YEATS4,MRPL39,0.04186121938067522,1
YEATS4,RPL41,0.055641917512364025,2
YEATS4,MRPL24,0.05572932399220498,3
YEATS4,MRPL16,0.05733591615280387,4
SART3,MED19,0.029514353202867216,1
SART3,JAZF1,0.031626573019673865,2
SART3,ACTB,0.03166993913699445,3
SART3,CPSF3,0.036819166065202635,4
MVK,WTAP,0.014523786095122726,1
MVK,TARS2,0.015060762185718835,2
MVK,HSD17B10,0.015301925006907857,3
MVK,MRPS28,0.015353345753024161,4
E4F1,CPSF3,0.0120840231455277,1
E4F1,MRPS28,0.013136030609539162,2
E4F1,WTAP,0.014541326731752457,3
E4F1,HSP90B1,0.015618381580073892,4
MRPL35,MRPL36,0.020025072352893192,1
MRPL35,CLASRP,0.023134121399450702,2
MRPL35,SIN3A,0.024174512428418726,3
MRPL35,RAC3,0.025361679747545995,4
RBMX2,CPSF3,0.03805336060505615,1
RBMX2,EIF2B1,0.04058469345783344,2
RBMX2,ACTB,0.04077120830953884,3
RBMX2,JAZF1,0.04102702465132835,4
EXOSC2,SETDB1,0.06190226103550478,1
EXOSC2,MRPL38,0.06239459511182943,2
EXOSC2,TTI1,0.06251716964103271,3
EXOSC2,HSP90B1,0.06360923700318077,4
CIAPIN1,E4F1,0.04993167436380741,1
CIAPIN1,CPSF3,0.05347981147648695,2
CIAPIN1,TRNT1,0.05817342197344577,3
CIAPIN1,MRPS28,0.059254671744962684,4
PSMG3,MRPL34,0.03137655370550596,1
PSMG3,MRPS35,0.03156955619441304,2
PSMG3,PAXBP1,0.03229659624055192,3
PSMG3,SIN3A,0.03354618109452534,4
EEF2,MRPL35,0.044788783885358674,1
EEF2,RAC3,0.048720731954130625,2
EEF2,SIN3A,0.05038575803735801,3
EEF2,MRPL36,0.050452463639017564,4
GPS1,YEATS2,0.007690210385929541,1
GPS1,CSNK2B,0.007955908958042435,2
GPS1,ZBTB17,0.00884882259565789,3
GPS1,SETDB1,0.00989051118013029,4
TSR1,SF3A2,0.04487945969109297,1
TSR1,RGPD6,0.0460820549493266,2
TSR1,MCMBP,0.04952227402102993,3
TSR1,SIN3A,0.05050996246668116,4
CPSF3,E4F1,0.0120840231455277,1
CPSF3,MRPS28,0.014054909248316871,2
CPSF3,GRB2,0.014692450519276479,3
CPSF3,WTAP,0.015416469960615187,4
EIF2B1,MRPL38,0.014716708342971563,1
EIF2B1,WTAP,0.014793030229181658,2
EIF2B1,TARS2,0.015165664403578583,3
EIF2B1,HSD17B10,0.015354534812052179,4
ALG14,HSP90B1,0.013850588562247412,1
ALG14,WTAP,0.017266525961856294,2
ALG14,E4F1,0.01764316000786037,3
ALG14,MRPS28,0.01817136032321731,4
PSMA4,E4F1,0.034408613884014394,1
PSMA4,CPSF3,0.03542715241669725,2
PSMA4,MRPS28,0.03642715807368491,3
PSMA4,WTAP,0.040237786142523824,4
NUP107,SIN3A,0.029685946021427267,1
NUP107,SF3A2,0.03351392395078645,2
NUP107,INO80B,0.03408396025065252,3
NUP107,MAGOH,0.034406212513141576,4
MRPL36,CLASRP,0.014026076949885558,1
MRPL36,JAZF1,0.017288234976544525,2
MRPL36,HSD17B10,0.018199527242383717,3
MRPL36,ACTB,0.018301427675524007,4
CYS1,EIF2B2,0.13541390968097233,1
CYS1,YEATS4,0.17132292994157727,2
CYS1,OGFOD1,0.17189413098141426,3
CYS1,RPL41,0.17929417309861095,4
OGFOD1,EIF2B2,0.14558801458480064,1
OGFOD1,C17orf58,0.15458573767765627,2
OGFOD1,CYS1,0.17189413098141426,3
OGFOD1,MRPL19,0.17322950837409978,4
MRPL19,OGFOD1,0.17322950837409978,1
MRPL19,C17orf58,0.22507329221765593,2
MRPL19,EIF2B2,0.27350455657770667,3
MRPL19,CYS1,0.27491881379515004,4
TTI1,GRSF1,0.013991471760181895,1
TTI1,MRPL38,0.014612025538333961,2
TTI1,TARS2,0.01479928458021662,3
TTI1,HSPA8,0.01882270010748255,4
UBA2,CPSF3,0.021491628280081998,1
UBA2,WTAP,0.023118813327157595,2
UBA2,MRPS28,0.0242813652294962,3
UBA2,GRB2,0.024386324069418763,4
RABGGTA,TARS2,0.03841310173149326,1
RABGGTA,MRPL36,0.03870095177517263,2
RABGGTA,HSD17B10,0.038919746394251886,3
RABGGTA,ISCA2,0.03938468530187533,4
SRP68,MRPL4,0.03213180266683113,1
SRP68,MCMBP,0.03429004371170219,2
SRP68,SIN3A,0.03843221902262173,3
SRP68,INO80B,0.03868764902708011,4
HNRNPL,GPS1,0.03151587145479118,1
HNRNPL,MRPL38,0.03195609249278042,2
HNRNPL,HSPA8,0.03327561938451218,3
HNRNPL,CSNK2B,0.03375546892082559,4
EXOSC3,GPS1,0.022831680989671144,1
EXOSC3,ZBTB17,0.023605488607069236,2
EXOSC3,SETDB1,0.02364577351416064,3
EXOSC3,YEATS2,0.024004850398672395,4
